Accession	Begin	End	Chromosome	Orientation	Name	Symbol	Gene ID	Gene Type	Transcripts accession	Protein accession	Protein length	Locus tag
NW_025576331.1	1157468	1169621		minus	zinc finger protein 227 isoform X1	ZNF227	123803982	protein-coding	XM_045815910.1	XP_045671866.1	810	
NW_025576331.1	1189943	1203023		minus	zinc finger protein 226-like isoform X1	LOC123804133	123804133	protein-coding	XM_045816140.1	XP_045672096.1	806	
NW_025576331.1	1210160	1229033		minus	zinc finger protein 234-like isoform X2	LOC123804236	123804236	protein-coding	XM_045770567.1	XP_045626523.1	705	
NW_025576331.1	1238116	1255672		minus	zinc finger protein-like	LOC123776090	123776090	protein-coding	XM_045771911.1	XP_045627867.1	542	
NW_025576331.1	1268835	1289803		minus	LOW QUALITY PROTEIN: zinc finger protein 45-like	LOC123775629	123775629	protein-coding	XM_045771030.1	XP_045626986.1	687	
NW_025576331.1	1295536	1304598		plus	uncharacterized gene	LOC123797830	123797830	pseudogene				
NW_025576331.1	1304871	1326499		plus	zinc finger protein 404	ZNF404	123776026	protein-coding	XM_045771802.1	XP_045627758.1	552	
NW_025576331.1	1340963	1363577		minus	zinc finger protein 283 isoform X1	ZNF283	123775686	protein-coding	XM_045771160.1	XP_045627116.1	662	
NW_025576331.1	1363685	1367120		plus	uncharacterized LOC123776171, transcript variant X2	LOC123776171	123776171	lncRNA	XR_006775296.1			
NW_025576331.1	1389608	1390103		minus	uncharacterized gene	LOC123784869	123784869	pseudogene				
NW_025576331.1	1392536	1393448		minus	uncharacterized gene	LOC123784873	123784873	pseudogene				
NW_025576331.1	1419734	1421391		plus	uncharacterized gene	LOC123784877	123784877	pseudogene				
NW_025576331.1	1428345	1431906		plus	ly6/PLAUR domain-containing protein 5	LYPD5	123784884	protein-coding	XM_045786429.1	XP_045642385.1	256	
NW_025576331.1	1445767	1458271		plus	intermediate conductance calcium-activated potassium channel protein 4	KCNN4	123776237	protein-coding	XM_045772134.1	XP_045628090.1	427	
NW_025576331.1	1462997	1466649		minus	uncharacterized LOC123776658	LOC123776658	123776658	lncRNA	XR_006775442.1			
NW_025576331.1	1466289	1486520		plus	protein SMG9 isoform X1	SMG9	123776360	protein-coding	XM_045772332.1	XP_045628288.1	550	
NW_025576331.1	1493270	1494664		minus	interferon-inducible GTPase 5	IRGC	123784887	protein-coding	XM_045786439.1	XP_045642395.1	464	
NW_025576331.1	1527698	1540469		plus	urokinase plasminogen activator surface receptor	PLAUR	123776698	protein-coding	XM_045772902.1	XP_045628858.1	335	
NW_025576331.1	1548014	1561135		plus	cell adhesion molecule 4	CADM4	123776750	protein-coding	XM_045773020.1	XP_045628976.1	388	
NW_025576331.1	1563767	1572681		plus	zinc finger protein 428 isoform X1	ZNF428	123776815	protein-coding	XM_045773139.1	XP_045629095.1	191	
NW_025576331.1	1578473	1582360		minus	zinc finger protein 576 isoform X1	ZNF576	123777154	protein-coding	XM_045773674.1	XP_045629630.1	198	
NW_025576331.1	1582321	1589877		plus	immunity-related GTPase family Q protein	IRGQ	123777022	protein-coding	XM_045773497.1	XP_045629453.1	629	
NW_025576331.1	1592111	1595929		minus	phospholipase A2 inhibitor and Ly6/PLAUR domain-containing protein	LOC123784899	123784899	protein-coding	XM_045786440.1	XP_045642396.1	212	
NW_025576331.1	1597068	1622110		plus	DNA repair protein XRCC1 isoform X1	XRCC1	123777461	protein-coding	XM_045774181.1	XP_045630137.1	630	
NW_025576331.1	1626138	1629194		minus	zinc finger protein 575	ZNF575	123777636	protein-coding	XM_045774442.1	XP_045630398.1	246	
NW_025576331.1	1632804	1650150		plus	persulfide dioxygenase ETHE1, mitochondrial isoform X1	ETHE1	123777835	protein-coding	XM_045774818.1	XP_045630774.1	254	
NW_025576331.1	1647820	1647926		minus	U6 spliceosomal RNA	LOC123785018	123785018	snRNA	XR_006777587.1			
NW_025576331.1	1651301	1670911		plus	pleckstrin homology-like domain family B member 3	PHLDB3	123777933	protein-coding	XM_045775030.1	XP_045630986.1	648	
NW_025576331.1	1675932	1679738		plus	ly6/PLAUR domain-containing protein 3	LYPD3	123797889	protein-coding	XM_045806018.1	XP_045661974.1	345	
NW_025576331.1	1715111	1717428		minus	testis-expressed protein 101	TEX101	123778619	protein-coding	XM_045776136.1	XP_045632092.1	247	
NW_025576331.1	1718292	1724509		minus	uncharacterized LOC123778676	LOC123778676	123778676	lncRNA	XR_006775992.1			
NW_025576331.1	1742730	1762245		plus	CD177 antigen isoform X1	CD177	123777990	protein-coding	XM_045775156.1	XP_045631112.1	439	
NW_025576331.1	1762653	1772094		plus	carcinoembryonic antigen-related cell adhesion molecule 1-like	LOC123778259	123778259	protein-coding	XM_045775490.1	XP_045631446.1	438	
NW_025576331.1	1777444	1844476		plus	carcinoembryonic antigen-related cell adhesion molecule 6-like isoform X1	LOC123778318	123778318	protein-coding	XM_045775614.1	XP_045631570.1	423	
NW_025576331.1	1822036	1825675		plus	carcinoembryonic antigen-related cell adhesion molecule 8-like	LOC123784836	123784836	protein-coding	XM_045786344.1	XP_045642300.1	289	
NW_025576331.1	1850623	1860946		plus	LOW QUALITY PROTEIN: carcinoembryonic antigen-related cell adhesion molecule 6-like	LOC123778159	123778159	protein-coding	XM_045775418.1	XP_045631374.1	516	
NW_025576331.1	1867579	1869222		minus	ly6/PLAUR domain-containing protein 4 isoform X1	LYPD4	123784909	protein-coding	XM_045786452.1	XP_045642408.1	246	
NW_025576331.1	1875150	1878858		plus	doublesex- and mab-3-related transcription factor C2	DMRTC2	123784917	protein-coding	XM_045786467.1	XP_045642423.1	372	
NW_025576331.1	1885006	1893454		plus	40S ribosomal protein S19	RPS19	123778727	protein-coding	XM_045776330.1	XP_045632286.1	145	
NW_025576331.1	1896827	1900435		plus	B-cell antigen receptor complex-associated protein alpha chain	CD79A	123784928	protein-coding	XM_045786474.1	XP_045642430.1	231	
NW_025576331.1	1901538	1921290		plus	rho guanine nucleotide exchange factor 1 isoform X1	ARHGEF1	123778847	protein-coding	XM_045776526.1	XP_045632482.1	987	
NW_025576331.1	1921989	1950416		minus	ETS domain-containing transcription factor ERF-like	ERFL	123797953	protein-coding	XM_045806108.1	XP_045662064.1	634	
NW_025576331.1	1961798	1964491		minus	prenylated Rab acceptor protein 1	RABAC1	123779129	protein-coding	XM_045776956.1	XP_045632912.1	185	
NW_025576331.1	1968956	1993574		minus	sodium/potassium-transporting ATPase subunit alpha-3	ATP1A3	123798066	protein-coding	XM_045806195.1	XP_045662151.1	1167	
NW_025576331.1	1993252	2041401		minus	LOW QUALITY PROTEIN: glutamate receptor ionotropic, kainate 5	GRIK5	123779168	protein-coding	XM_045777081.1	XP_045633037.1	980	
NW_025576331.1	2046042	2051575		plus	zinc finger protein 574	ZNF574	123779237	protein-coding	XM_045777182.1	XP_045633138.1	896	
NW_025576331.1	2060537	2091646		minus	POU domain, class 2, transcription factor 2 isoform X1	POU2F2	123779345	protein-coding	XM_045777387.1	XP_045633343.1	601	
NW_025576331.1	2149348	2164910		minus	DNA-binding death effector domain-containing protein 2	DEDD2	123779515	protein-coding	XM_045777773.1	XP_045633729.1	327	
NW_025576331.1	2166593	2172364		plus	zinc finger protein 526	ZNF526	123779581	protein-coding	XM_045777893.1	XP_045633849.1	675	
NW_025576331.1	2173614	2183174		minus	glycogen synthase kinase-3 alpha	GSK3A	123779867	protein-coding	XM_045778516.1	XP_045634472.1	483	
NW_025576331.1	2188088	2194830		minus	ETS domain-containing transcription factor ERF	ERF	123779910	protein-coding	XM_045778644.1	XP_045634600.1	556	
NW_025576331.1	2202722	2229091		plus	LOW QUALITY PROTEIN: protein capicua homolog	CIC	123779990	protein-coding	XM_045778771.1	XP_045634727.1	2523	
NW_025576331.1	2230007	2232537		minus	platelet-activating factor acetylhydrolase IB subunit alpha1 isoform X1	PAFAH1B3	123780063	protein-coding	XM_045778890.1	XP_045634846.1	231	
NW_025576331.1	2234107	2236623		plus	proline-rich protein 19	PRR19	123784939	protein-coding	XM_045786482.1	XP_045642438.1	357	
NW_025576331.1	2238514	2247269		plus	transmembrane protein 145 isoform X1	TMEM145	123780219	protein-coding	XM_045779049.1	XP_045635005.1	604	
NW_025576331.1	2247758	2285616		plus	LOW QUALITY PROTEIN: multiple epidermal growth factor-like domains protein 8	MEGF8	123780338	protein-coding	XM_045779238.1	XP_045635194.1	2789	
NW_025576331.1	2288765	2289714		minus	cornifelin	CNFN	123784950	protein-coding	XM_045786490.1	XP_045642446.1	111	
NW_025576331.1	2296624	2306295		plus	uncharacterized LOC123781009, transcript variant X2	LOC123781009	123781009	lncRNA	XR_006776582.1			
NW_025576331.1	2300022	2315355		minus	hormone-sensitive lipase isoform X1	LIPE	123780404	protein-coding	XM_045779356.1	XP_045635312.1	805	
NW_025576331.1	2319223	2329236		minus	C-X-C motif chemokine 17	CXCL17	123780865	protein-coding	XM_045780075.1	XP_045636031.1	119	
NW_025576331.1	2341844	2383124		plus	uncharacterized LOC123781076, transcript variant X2	LOC123781076	123781076	lncRNA	XR_006776604.1			
NW_025576331.1	2358250	2385250		minus	carcinoembryonic antigen-related cell adhesion molecule 6-like isoform X1	LOC123780575	123780575	protein-coding	XM_045779572.1	XP_045635528.1	430	
NW_025576331.1	2360965	2361380		plus	uncharacterized gene	LOC123780939	123780939	pseudogene				
NW_025576331.1	2427158	2428965		plus	uncharacterized LOC123781133	LOC123781133	123781133	lncRNA	XR_006776624.1			
NW_025576331.1	2440995	2443573		minus	glutamate-rich protein 4	ERICH4	123781545	protein-coding	XM_045781132.1	XP_045637088.1	124	
NW_025576331.1	2443599	2451606		plus	distal membrane-arm assembly complex protein 2 isoform X1	DMAC2	123781433	protein-coding	XM_045780939.1	XP_045636895.1	296	
NW_025576331.1	2454343	2456310		plus	LOW QUALITY PROTEIN: UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 8	B3GNT8	123781356	protein-coding	XM_045780830.1	XP_045636786.1	397	
NW_025576331.1	2456270	2476431		minus	2-oxoisovalerate dehydrogenase subunit alpha, mitochondrial isoform X1	BCKDHA	123781179	protein-coding	XM_045780605.1	XP_045636561.1	466	
NW_025576331.1	2476829	2485454		plus	exosome complex component RRP46 isoform X1	EXOSC5	123781601	protein-coding	XM_045781250.1	XP_045637206.1	235	
NW_025576331.1	2485772	2491489		minus	transmembrane protein 91 isoform X1	TMEM91	123781725	protein-coding	XM_045781441.1	XP_045637397.1	186	
NW_025576331.1	2499217	2505649		plus	B9 domain-containing protein 2	B9D2	123781976	protein-coding	XM_045781818.1	XP_045637774.1	175	
NW_025576331.1	2507175	2519691		plus	transforming growth factor beta-1 proprotein isoform X1	TGFB1	123781846	protein-coding	XM_045781626.1	XP_045637582.1	391	
NW_025576331.1	2524377	2534936		minus	coiled-coil domain-containing protein 97	CCDC97	123782468	protein-coding	XM_045782712.1	XP_045638668.1	343	
NW_025576331.1	2537469	2573655		minus	heterogeneous nuclear ribonucleoprotein U-like protein 1 isoform X1	HNRNPUL1	123782129	protein-coding	XM_045782079.1	XP_045638035.1	857	
NW_025576331.1	2543472	2543578		minus	U6 spliceosomal RNA	LOC123785019	123785019	snRNA	XR_006777588.1			
NW_025576331.1	2574343	2601410		minus	tyrosine-protein kinase receptor UFO	AXL	123782393	protein-coding	XM_045782619.1	XP_045638575.1	887	
NW_025576331.1	2607526	2617687		minus	cytochrome P450 2S1	LOC123782552	123782552	protein-coding	XM_045782830.1	XP_045638786.1	492	
NW_025576331.1	2672027	2687045		plus	cytochrome P450 2B11	LOC123782650	123782650	protein-coding	XM_045782941.1	XP_045638897.1	494	
NW_025576331.1	2687098	2699918		plus	cytochrome P450 2B4-like	LOC123782733	123782733	protein-coding	XM_045783059.1	XP_045639015.1	499	
NW_025576331.1	2729454	2738694		plus	cytochrome P450 2G1	LOC123784961	123784961	protein-coding	XM_045786501.1	XP_045642457.1	494	
NW_025576331.1	2754281	2760622		plus	LOW QUALITY PROTEIN: cytochrome P450 2A13-like	LOC123782814	123782814	protein-coding	XM_045783179.1	XP_045639135.1	494	
NW_025576331.1	2775614	2782213		minus	cytochrome P450 2A13	LOC123782854	123782854	protein-coding	XM_045783301.1	XP_045639257.1	494	
NW_025576331.1	2780967	2786766		plus	uncharacterized LOC123782912	LOC123782912	123782912	lncRNA	XR_006777074.1			
NW_025576331.1	2811203	2821079		plus	cytochrome P450 2F5	LOC123782952	123782952	protein-coding	XM_045783512.1	XP_045639468.1	491	
NW_025576331.1	2825084	2827526		plus	uncharacterized protein LOC123783609	LOC123783609	123783609	protein-coding	XM_045784494.1	XP_045640450.1	279	
NW_025576331.1	2827586	2841721		minus	prolyl hydroxylase EGLN2	EGLN2	123783105	protein-coding	XM_045783704.1	XP_045639660.1	405	
NW_025576331.1	2837914	2846406		minus	ras-related protein Rab-4B	RAB4B	123798121	protein-coding	XM_045806328.1	XP_045662284.1	234	
NW_025576331.1	2847183	2849618		minus	melanoma-derived growth regulatory protein isoform X1	MIA	123783677	protein-coding	XM_045784624.1	XP_045640580.1	168	
NW_025576331.1	2850228	2868953		minus	U1 small nuclear ribonucleoprotein A	SNRPA	123783412	protein-coding	XM_045784191.1	XP_045640147.1	282	
NW_025576331.1	2869004	2875251		plus	UPF0692 protein C19orf54 homolog isoform X1	CUNH19orf54	123783237	protein-coding	XM_045783871.1	XP_045639827.1	346	
NW_025576331.1	2875248	2891147		minus	inositol-trisphosphate 3-kinase C	ITPKC	123783016	protein-coding	XM_045783614.1	XP_045639570.1	667	
NW_025576331.1	2894483	2911544		plus	atypical kinase COQ8B, mitochondrial isoform X1	COQ8B	123783859	protein-coding	XM_045784868.1	XP_045640824.1	525	
NW_025576331.1	2912452	2934453		plus	numb-like protein isoform X1	NUMBL	123783973	protein-coding	XM_045784981.1	XP_045640937.1	595	
NW_025576331.1	2951304	2977716		minus	latent-transforming growth factor beta-binding protein 4 isoform X1	LTBP4	123783985	protein-coding	XM_045785011.1	XP_045640967.1	1589	
NW_025576331.1	2981625	2992609		minus	SH3KBP1-binding protein 1 isoform X1	SHKBP1	123783989	protein-coding	XM_045785071.1	XP_045641027.1	703	
NW_025576331.1	2993012	3063158		minus	spectrin beta chain, non-erythrocytic 4 isoform X1	SPTBN4	123784005	protein-coding	XM_045785081.1	XP_045641037.1	2564	
NW_025576331.1	3064804	3077885		plus	flavin reductase (NADPH)	BLVRB	123784022	protein-coding	XM_045785099.1	XP_045641055.1	206	
NW_025576331.1	3080255	3083680		plus	SERTA domain-containing protein 3	SERTAD3	123784029	protein-coding	XM_045785113.1	XP_045641069.1	198	
NW_025576331.1	3089802	3092695		plus	SERTA domain-containing protein 1	SERTAD1	123784037	protein-coding	XM_045785135.1	XP_045641091.1	237	
NW_025576331.1	3099284	3113764		plus	periaxin	PRX	123784044	protein-coding	XM_045785145.1	XP_045641101.1	1517	
NW_025576331.1	3116143	3123154		plus	homeodomain-interacting protein kinase 4	HIPK4	123784049	protein-coding	XM_045785156.1	XP_045641112.1	616	
NW_025576331.1	3123786	3141410		minus	5'-3' exonuclease PLD3	PLD3	123784056	protein-coding	XM_045785169.1	XP_045641125.1	490	
NW_025576331.1	3141569	3166781		plus	uncharacterized protein C19orf47 homolog isoform X1	CUNH19orf47	123784071	protein-coding	XM_045785220.1	XP_045641176.1	386	
NW_025576331.1	3174419	3224222		plus	RAC-beta serine/threonine-protein kinase isoform X1	AKT2	123784096	protein-coding	XM_045785306.1	XP_045641262.1	525	
NW_025576331.1	3224563	3230862		plus	cyclin-P	LOC123798175	123798175	protein-coding	XM_045806450.1	XP_045662406.1	502	
NW_025576331.1	3233538	3235875		plus	LOW QUALITY PROTEIN: tetratricopeptide repeat protein 9B	TTC9B	123784129	protein-coding	XM_045785395.1	XP_045641351.1	237	
NW_025576331.1	3236053	3251108		minus	mitogen-activated protein kinase kinase kinase 10	MAP3K10	123784117	protein-coding	XM_045785372.1	XP_045641328.1	914	
NW_025576331.1	3260289	3336930		plus	LOW QUALITY PROTEIN: zinc finger protein 780A-like	LOC123784112	123784112	protein-coding	XM_045785360.1	XP_045641316.1	1069	
NW_025576331.1	3304790	3306731		plus	vomeronasal type-1 receptor 1-like	LOC123784123	123784123	protein-coding	XM_045785384.1	XP_045641340.1	300	
NW_025576331.1	3345874	3345983		plus	U6 spliceosomal RNA	LOC123785016	123785016	snRNA	XR_006777586.1			
NW_025576331.1	3354442	3363555		minus	26S proteasome regulatory subunit 6B	PSMC4	123784136	protein-coding	XM_045785406.1	XP_045641362.1	418	
NW_025576331.1	3390527	3433729		plus	IgGFc-binding protein	LOC123798224	123798224	protein-coding	XM_045806581.1	XP_045662537.1	3060	
NW_025576331.1	3438030	3448361		plus	rRNA 2'-O-methyltransferase fibrillarin	FBL	123784166	protein-coding	XM_045785463.1	XP_045641419.1	314	
NW_025576331.1	3448719	3456974		plus	dual specificity tyrosine-phosphorylation-regulated kinase 1B isoform X1	DYRK1B	123784144	protein-coding	XM_045785419.1	XP_045641375.1	816	
NW_025576331.1	3462035	3468640		plus	uncharacterized LOC123784173	LOC123784173	123784173	lncRNA	XR_006777415.1			
NW_025576331.1	3482511	3486987		minus	paired-like homeodomain transcription factor LEUTX	LEUTX	123798274	protein-coding	XM_045806698.1	XP_045662654.1	108	
NW_025576331.1	3496014	3497233		minus	ferritin light chain-like	LOC123798382	123798382	protein-coding	XM_045806770.1	XP_045662726.1	229	
NW_025576331.1	3497153	3498428		plus	EP300-interacting inhibitor of differentiation 2-like	LOC123784973	123784973	protein-coding	XM_045786512.1	XP_045642468.1	193	
NW_025576331.1	3505374	3513201		minus	selenoprotein V	SELENOV	123798438	protein-coding	XM_045806894.1	XP_045662850.1	518	
NW_025576331.1	3516959	3525501		minus	delta-like protein 3	DLL3	123784984	protein-coding	XM_045786521.1	XP_045642477.1	589	
NW_025576331.1	3530162	3536665		minus	mitochondrial import inner membrane translocase subunit TIM50	TIMM50	123784178	protein-coding	XM_045785479.1	XP_045641435.1	355	
NW_025576331.1	3537941	3569065		minus	transcription elongation factor SPT5 isoform X1	SUPT5H	123784184	protein-coding	XM_045785491.1	XP_045641447.1	1118	
NW_025576331.1	3570453	3573147		plus	40S ribosomal protein S16 isoform X1	RPS16	123784230	protein-coding	XM_045785594.1	XP_045641550.1	156	
NW_025576331.1	3574071	3586889		minus	pleckstrin homology domain-containing family G member 2 isoform X1	PLEKHG2	123784205	protein-coding	XM_045785541.1	XP_045641497.1	1445	
NW_025576331.1	3587205	3587297		plus	tRNA-Ile	TRNAI-UAU	123785030	tRNA				
NW_025576331.1	3589431	3592839		minus	mRNA decay activator protein ZFP36	ZFP36	123784274	protein-coding	XM_045785619.1	XP_045641575.1	325	
NW_025576331.1	3596715	3602082		minus	mediator of RNA polymerase II transcription subunit 29	MED29	123784285	protein-coding	XM_045785621.1	XP_045641577.1	200	
NW_025576331.1	3602269	3607199		plus	RNA polymerase II-associated factor 1 homolog	PAF1	123784263	protein-coding	XM_045785614.1	XP_045641570.1	528	
NW_025576331.1	3608100	3644972		minus	protein Smaug homolog 2	SAMD4B	123784246	protein-coding	XM_045785603.1	XP_045641559.1	695	
NW_025576331.1	3645500	3653239		plus	glia maturation factor gamma isoform X1	GMFG	123784296	protein-coding	XM_045785629.1	XP_045641585.1	142	
NW_025576331.1	3658347	3670182		plus	leucine-rich repeat and fibronectin type III domain-containing protein 1	LRFN1	123784313	protein-coding	XM_045785645.1	XP_045641601.1	772	
